1,3,1,1,1,3,1,1,1,1,1,1,3,3,1,1,1,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,5,5,1,3,1,5,5,3,1,1,1,3,3,5,3,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,3,5,5,3,1,3,5,3,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,3,3,3,5,5,5,3,5,5,5,5,5,3,5,5,5,3,5,3,3,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,3,5,5,1,5,5,3,5,5,5,1,1,1,5,3,1,3,5,3,5,1,3,1,3,3,1,5,5,5,1,3,3,3,5,5,1,5,5,3,3,3,3,5,5,3,5,3,3,3,3,1,1,3,3,3,3,1,5,3,3,5,5,3,3,1,1,3,1,3,5,3,3,3,5,3,5,3,3,1,5,5,1,3,3,5,5,3,3,3,3,3,5,3,3,1,3,3,1,5,1,1,5,3,1,3,5,3,1,1,5,5,5,3,3,5,5,3,1,3,3,3,3,3,3,1,5,3,1,3,3,5,1,1,5,1,5,5,3,1,1,1,5,1,5,1,5,5,3,1,3,3,1,3,1,1,3,1,5,1,5,3,3,3,3,3,3,3,3,5,3,5,3,1,3,1,1,1,5,1,5,1,1,3,3,5,3,5,1,1,3
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,3,5,5,5,1,5,5,5,5,5,5,3,3,3,3,5,1,5,3,3,5,3,3,3,3,1,1,1,1,1,3,5,1,1,1,1,5,3,1,1,3,3,3,1,1,1,1,1,1,1,3,3,3,3,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3,1,1,1,3,3,1,3,3,1,1,1,3,3,3,3,1,1,1,1,3,1,1,1,1,3,1,3,1,3,3,1,1,1,5,1,1,1,1,1,1,1,3,5,5,3,5,3,5,5,1,3,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,1,5,3,1,3,3,5,3,3,3,5,3,5,5,5,5,1,5,5,3,5,5,5,1,5,3,3,3,5,3,1,5,5,5,3,1,3,3,5,5,5,5,5,5,5,3,5,3,5,3,5,5,3,5,3,5,1,5,3,5,1,5,5,3,5,1,3,3,5,1,5,5,5,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,3,3,5,5,3,5,5,3,5,3,3,5,1,1,5,5,1,3,3,3,5,5,5,3,5,5,5,5,1,3,5,5,3,5,1,5,3,5,3,3,5,3,5,5,5,5,5,3,3,3,7
3,5,3,3,3,3,1,5,5,1,3,1,5,1,3,5,5,5,1,3,3,3,3,3,5,3,3,3,3,1,3,3,1,1,3,3,1,3,5,1,5,3,5,3,3,5,1,3,1,3,3,3,1,1,1,1,1,1,1,1,3,3,1,3,3,3,1,5,1,3,3,3,5,5,3,1,1,3,1,3,3,3,1,3,3,3,3,1,3,3,5,1,3,1,1,3,3,1,3,3,3,1,3,3,1,3,1,1,5,3,3,5,1,1,5,3,3,3,3,1,3,3,1,1,5,1,1,3,3,1,5,3,1,1,3,3,1,3,3,3,3,3,1,5,3,1,3,5,3,3,1,3,3,5,5,1,1,5,5,1,5,3,3,1,3,5,5,1,1,5,5,1,3,5,3,5,1,5,5,3,3,3,1,5,3,5,5,3,3,3,5,3,1,3,5,5,3,3,5,3,5,5,1,1,3,3,3,1,3,1,3,3,1,3,3,3,3,1,3,5,3,5,3,5,3,3,5,5,5,3,5,1,5,1,1,3,1,3,1,1,3,3,1,1,3,3,3,5,3,5,1,5,3,5,1,5,5,5,5,3,3,5,3,5,3,5,3,5,1,5,1,5,3,3,3,5,3,1,3,3,1,3,1,3,5,5,1,5,5,5,1,5,5,3,3,3,3,5,1,3,3,1,3,5,1,3,1,3,3,3,5,3,3,3,3,5,5,5,3,1,3,3,5,5,5,2
3,3,3,3,1,1,3,1,1,3,1,3,3,3,1,1,1,1,5,1,3,5,1,1,1,5,1,1,3,1,5,1,1,3,3,1,1,3,1,5,3,1,1,1,5,1,5,1,3,3,3,1,3,1,5,5,1,5,3,1,3,5,3,3,1,3,5,3,1,5,5,5,1,3,3,3,5,3,1,3,3,3,5,3,3,5,3,5,3,3,5,5,5,1,5,1,1,5,1,3,5,5,5,5,5,5,1,1,5,5,5,5,5,5,3,1,3,5,5,3,5,5,5,5,5,5,3,5,5,5,1,3,5,1,5,3,1,1,5,5,3,3,5,3,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,3,1,1,1,1,1,1,3,3,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,3,3,1,1,3,1,3,1,3,1,3,1,3,3,5,3,1,3,1,3,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,3,1,3,1,1,3,1,3,1,1,3,3,3,3,1,3,3,3,3,3,1,1,3,3,1,1,3,3,3,1,3,1,3,1,3,1,3,3,3,3,1,1,1,1,3,1,3,1,4
5,5,1,3,1,1,3,5,1,5,5,5,1,3,3,1,3,3,1,3,5,3,3,3,5,3,5,3,3,5,1,3,5,5,1,5,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,3,5,3,1,3,3,3,3,1,3,1,3,1,3,1,3,1,5,3,1,5,1,1,3,3,1,1,3,1,3,3,3,1,3,1,5,1,3,3,3,5,3,1,1,1,1,3,3,5,5,1,3,3,3,1,3,1,3,1,5,3,3,3,3,3,3,1,1,1,1,3,3,5,1,3,3,3,5,5,3,1,1,3,1,1,5,5,3,5,3,5,3,5,3,5,5,3,5,3,1,3,3,5,5,3,1,3,1,5,3,5,5,5,5,3,5,3,3,5,5,5,3,3,5,5,5,5,3,3,1,3,3,1,3,5,3,3,5,1,3,1,3,1,3,5,5,3,3,3,1,3,3,5,5,5,3,3,5,1,5,5,3,3,3,3,1,1,3,3,3,3,5,5,1,5,5,3,3,5,3,5,5,3,5,3,5,5,1,5,1,1,5,5,3,1,3,1,5,3,3,5,3,5,1,3,5,3,3,3,1,3,3,5,1,1,5,3,5,3,3,5,5,3,3,1,3,5,3,1,1,3,3,5,3,3,5,5,1,3,3,5,3,3,5,3,5,3,3,1,3,3,5,1,5,3,3,5,3,5,3,3,3,1,5,1,3,5,5
5,5,5,5,5,3,3,5,5,5,5,5,1,5,5,3,3,5,3,3,5,5,5,5,3,5,5,3,5,5,5,3,5,3,3,5,3,3,5,1,1,3,3,1,1,3,5,1,5,5,1,3,1,1,1,1,1,3,1,3,3,3,3,3,3,1,3,1,5,1,1,3,3,5,1,1,1,1,1,3,1,3,3,1,1,1,1,3,3,1,3,1,1,3,3,3,3,1,1,3,1,1,1,3,1,1,1,3,5,1,3,1,1,1,1,3,1,3,1,3,1,1,1,3,1,3,3,1,1,1,1,3,1,3,1,3,1,3,1,1,3,1,3,3,1,3,5,5,5,3,5,5,5,5,5,1,5,5,5,5,5,5,3,1,3,3,3,3,3,3,3,5,3,5,3,5,3,3,1,3,5,3,5,5,5,5,5,5,3,3,3,3,3,3,5,5,5,3,5,5,5,5,3,5,5,5,5,5,3,3,5,1,5,5,5,3,3,3,5,5,5,3,3,5,3,3,5,3,3,5,5,5,3,3,3,5,5,3,5,5,3,5,5,5,5,5,3,5,5,3,3,1,5,5,5,3,3,5,3,3,1,3,5,3,5,5,5,3,5,3,5,3,3,5,3,3,5,3,3,3,1,5,3,5,5,1,5,5,5,1,5,5,3,5,3,3,5,3,5,5,5,1,3,3,3,3,5,5,3,5,5,5,3,5,1,3,5,5,3,5,3,5,3,5,5,7
3,3,1,1,1,1,1,3,3,5,3,3,1,1,3,1,3,1,1,3,1,1,3,3,5,1,3,3,1,5,1,1,1,1,1,5,1,1,3,1,1,3,5,3,3,3,3,3,1,3,1,1,1,3,1,3,3,3,1,1,1,3,1,3,1,3,3,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,3,1,1,3,5,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,3,1,1,5,5,5,5,5,5,5,1,3,3,3,3,3,5,5,5,3,1,1,3,1,3,3,3,1,5,3,1,5,3,3,5,5,5,1,3,3,1,1,1,5,5,1,5,1,5,1,5,3,3,1,5,3,1,1,1,3,5,3,1,3,3,5,3,3,1,1,1,3,3,3,5,1,1,3,5,1,3,3,5,3,3,3,3,5,3,3,1,1,5,3,5,3,3,5,5,1,3,5,1,5,1,1,1,1,1,1,5,1,3,5,1,3,5,5,3,3,3,3,5,3,5,3,5,3,3,1,1,3,5,3,3,1,5,3,1,1,3,3,5,5,5,5,1,5,3,5,3,5,1,3,5,3,5,3,3,5,3,5,3,1,3,5,5,3,5,5,1,5,3,5,5,1,3,1,3,5,5,5,1
3,1,1,1,3,3,1,3,3,1,5,1,3,5,3,1,3,1,5,3,5,1,3,5,3,3,5,1,1,5,1,3,5,1,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,1,5,3,3,1,3,1,3,1,3,1,1,3,5,1,3,1,3,1,1,5,3,3,1,1,3,1,1,1,1,1,1,1,1,1,5,1,1,5,3,1,3,3,5,5,3,1,1,3,3,1,5,3,1,1,1,1,3,1,5,3,1,1,1,1,1,3,1,1,1,3,5,1,1,1,5,1,3,1,1,5,5,3,1,1,5,1,1,3,3,3,3,5,5,3,5,3,5,3,5,5,5,3,3,5,5,3,3,3,1,1,3,5,5,1,3,5,5,3,5,3,3,5,3,5,3,5,1,3,3,1,3,1,5,5,1,1,5,5,5,5,3,5,3,3,3,1,5,5,5,3,5,5,3,5,5,3,3,5,5,5,3,5,5,1,3,3,5,3,1,3,3,5,5,5,3,5,3,5,5,5,5,3,1,5,3,1,1,5,3,1,1,1,1,3,5,1,3,3,3,3,3,5,3,5,5,3,3,3,5,3,5,1,5,3,3,1,5,1,5,3,3,1,3,5,5,1,5,1,3,3,3,3,3,1,1,1,5,1,3,5,3,1,5,1,1,5,1,1,3,3,5,1,5,1,3,5,3,1,3,1,5,1,1,5,3,1,1,3,1,5
1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,5,1,1,1,1,1,1,3,3,1,5,3,3,3,3,3,1,1,3,1,3,1,1,1,1,5,5,1,1,5,1,5,5,3,5,5,3,1,5,5,5,5,5,3,5,1,5,5,5,5,5,3,3,5,3,5,5,5,1,5,3,5,5,1,3,5,3,3,5,5,5,5,1,5,3,5,3,5,3,5,5,3,5,3,5,1,3,3,5,5,3,3,5,5,5,3,1,3,3,3,3,5,1,3,3,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,3,3,1,1,1,1,1,5,1,5,5,1,3,5,5,3,5,5,5,5,5,3,1,5,5,1,5,5,5,3,3,5,5,3,5,5,1,5,1,3,3,5,1,5,5,1,5,3,1,3,1,5,1,1,1,3,3,3,5,3,1,5,3,3,3,5,1,1,1,1,5,3,5,3,5,5,5,3,5,3,5,5,5,1,1,3,1,3,5,5,3,3,1,1,3,5,5,5,3,3,5,3,5,3,5,1,5,3,1,1,5,1,3,1,1,5,1,5,1,1,3,1,5,5,1,3,5,1,3,1,5,1,3,1,5,5,3,5,5,3,1,5,3,1,3,1,1,5,3,3,5,1,1,3,1,5,3,1,5,5,1,5,1,3,3,1,3,1,1,3,3,1,1,3,3,1,5,1,1,6
5,5,5,5,5,5,3,5,3,5,3,5,5,3,5,5,5,3,3,5,3,3,5,5,5,5,5,5,3,3,5,3,3,3,5,5,5,5,5,3,5,3,5,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,1,1,1,1,3,3,3,1,3,5,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,5,1,3,3,1,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,1,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,5,3,5,5,5,5,3,3,5,3,3,1,3,5,5,5,3,1,3,5,5,3,3,5,3,5,3,3,5,3,3,3,3,3,3,3,5,3,3,5,5,3,5,5,5,3,3,5,5,3,5,5,3,5,5,5,5,5,3,3,3,1,5,3,1,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,3,5,5,3,3,3,5,3,3,3,3,5,3,5,3,5,3,5,3,3,5,5,3,3,5,3,5,3,5,3,3,5,3,5,5,5,3,5,3,3,3,5,5,5,5,5,3,5,3,3,3,3,3,3,5,3,3,5,3,3,3,3,3,5,5,5,5,1,5,5,3,3,5,3,5,5,5,5,5,5,5,3,1,3,3,5,5,5,3,3,3,5,5,1,5,5,3,5,5,1,3,3,7
